PBFE,60,30K,438408,8.122,2,2.12484609702044,17.258
PBFE,70,30K,532762,8.51,2,1.96674500587544,16.737
PBFE,80,30K,629702,8.161,2,2.07401053792427,16.926
PBFE,90,30K,731026,8.652,2,2.14019879796579,18.517
PBFE,100,30K,835972,8.287,2,2.21201882466514,18.331
PBFE,110,30K,944102,8.609,2,2.17946335230573,18.763
PBFE,120,30K,1054678,8.762,2,2.04279844784296,17.899
PBFE,130,30K,1169874,8.529,2,2.22616953921913,18.987
PBFE,140,30K,1290148,9.002,2,2.11141968451455,19.007
PBFE,150,30K,1414444,8.895,2,2.0884766722878,18.577
PBFE,160,30K,1544914,9.183,2,2.12043994337363,19.472
PBFE,170,30K,1678360,9.213,2,2.10376641701943,19.382
PBFE,180,30K,1814508,9.125,2,2.11956164383562,19.341
PBFE,190,30K,1954524,8.937,2,2.17959046659953,19.479
PBFE,200,30K,2098182,9.192,2,2.07332463011314,19.058
PBFE,10,40K,45526,8.929,2,2.10314704894165,18.779
PBFE,20,40K,153766,8.757,2,2.21342925659472,19.383
PBFE,30,40K,294528,8.585,2,2.25649388468259,19.372
PBFE,40,40K,450474,8.947,2,2.23952162736113,20.037
PBFE,50,40K,613174,9.031,2,1.93599822832466,17.484
PBFE,60,40K,779250,9.029,2,2.24487761656883,20.269
PBFE,70,40K,946810,9.063,2,2.12115193644489,19.224
PBFE,80,40K,1118342,9.615,2,2.21508060322413,21.298
PBFE,90,40K,1296248,9.258,2,2.35223590408296,21.777
PBFE,100,40K,1480116,8.999,2,2.42093565951772,21.786
PBFE,110,40K,1669788,8.88,2,2.2634009009009,20.099
PBFE,120,40K,1864230,9.511,2,2.31815792240564,22.048
PBFE,130,40K,2066934,9.253,2,2.33999783853885,21.652
PBFE,140,40K,2278258,9.632,2,2.01920681063123,19.449
PBFE,150,40K,2498138,9.708,2,2.48671199011125,24.141
PBFE,160,40K,2727688,9.753,2,2.28545063057521,22.29
PBFE,170,40K,2962432,9.23,2,2.54582881906826,23.498
PBFE,180,40K,3203072,10.064,2,2.60482909379968,26.215
PBFE,190,40K,3450190,10.093,2,2.33379569999009,23.555
PBFE,200,40K,3702984,9.594,2,2.58515739003544,24.802
PBFE,10,50K,69852,8.817,2,2.26256096177838,19.949
PBFE,20,50K,236254,9.856,2,1.97159090909091,19.432
PBFE,30,50K,451928,9.075,2,2.08815426997245,18.95
PBFE,40,50K,691346,9.436,2,2.16447647308181,20.424
PBFE,50,50K,940308,9.249,2,2.32944102065088,21.545
PBFE,60,50K,1195384,9.711,2,2.00360416023067,19.457
PBFE,70,50K,1454658,9.853,2,2.21719273317771,21.846
PBFE,80,50K,1719684,9.514,2,2.36714315745218,22.521
PBFE,90,50K,1994990,9.315,2,2.50220075147611,23.308
PBFE,100,50K,2278696,9.771,2,2.24582949544571,21.944
PBFE,110,50K,2571272,9.551,2,2.33923149408439,22.342
PBFE,120,50K,2872576,9.619,2,2.3864227050629,22.955
PBFE,130,50K,3185454,9.961,2,2.39413713482582,23.848
PBFE,140,50K,3511198,10.043,2,2.53450164293538,25.454
PBFE,150,50K,3849588,10.199,2,2.36307481125601,24.101
PBFE,160,50K,4203374,9.963,2,2.40760815015558,23.987
PBFE,170,50K,4566136,9.827,2,2.55439096367152,25.102
PBFE,180,50K,4939022,10.183,2,2.58627123637435,26.336
PBFE,190,50K,5322634,10.224,2,2.62050078247261,26.792
PBFE,200,50K,5715324,10.432,2,2.45734279141104,25.635
PBFE,10,60K,97862,9.511,2,2.24508463883924,21.353
PBFE,20,60K,331558,9.528,2,2.22670025188917,21.216
PBFE,30,60K,635504,9.686,2,2.25490398513318,21.841
PBFE,40,60K,973020,8.815,2,2.50130459444129,22.049
PBFE,50,60K,1326098,9.56,2,2.40836820083682,23.024
PBFE,60,60K,1689090,9.916,2,2.30556676079064,22.862
PBFE,70,60K,2059516,10.077,2,2.34494393172571,23.63
PBFE,80,60K,2439550,10.1,2,2.54653465346535,25.72
PBFE,90,60K,2832848,9.977,2,2.59877718753132,25.928
PBFE,100,60K,3239018,9.931,2,2.65934951163025,26.41
PBFE,110,60K,3657074,10.181,2,2.51822021412435,25.638
PBFE,120,60K,4088256,9.816,2,2.64649551752241,25.978
PBFE,130,60K,4534878,10.357,2,2.68465771941682,27.805
PBFE,140,60K,4998506,10.558,2,2.63127486266338,27.781
PBFE,150,60K,5480314,10.147,2,2.83699615649946,28.787
PBFE,160,60K,5983946,10.095,2,2.81515601783061,28.419
PBFE,170,60K,6501076,10.357,2,2.9794341990924,30.858
PBFE,180,60K,7033626,10.586,2,2.8159833742679,29.81
PBFE,190,60K,7578608,10.466,2,2.87980126122683,30.14
PBFE,200,60K,8136342,10.83,2,2.85198522622345,30.887
PBFE,10,70K,131910,9.93,2,2.12406847935549,21.092
PBFE,20,70K,447600,9.918,2,2.34734825569671,23.281
PBFE,30,70K,859128,10.034,2,2.23759218656568,22.452
PBFE,40,70K,1317804,10.228,2,2.30553382870551,23.581
PBFE,50,70K,1798156,10.257,2,2.41513112996003,24.772
PBFE,60,70K,2293316,9.66,2,2.58478260869565,24.969
PBFE,70,70K,2797636,10.029,2,2.45767274902782,24.648
PBFE,80,70K,3314508,10.23,2,2.47350928641251,25.304
PBFE,90,70K,3849360,10.474,2,2.43116287951117,25.464
PBFE,100,70K,4400552,10.813,2,2.47415148432442,26.753
PBFE,110,70K,4968516,10.855,2,2.47029018885306,26.815
PBFE,120,70K,5555174,10.369,2,2.64760343331083,27.453
PBFE,130,70K,6163516,10.494,2,2.80798551553269,29.467
PBFE,140,70K,6795314,10.66,2,2.70863039399625,28.874
PBFE,150,70K,7450994,10.765,2,2.62768230376219,28.287
PBFE,160,70K,8135106,10.224,2,3.01085680751174,30.783
PBFE,170,70K,8839152,10.673,2,3.04206877166682,32.468
PBFE,180,70K,9563706,11.052,2,3.37622149837134,37.314
PBFE,190,70K,10305904,10.884,2,2.87440279309078,31.285
PBFE,200,70K,11067052,11.235,2,2.82750333778371,31.767
PBFE,10,80K,169464,9.726,2,2.42175611762287,23.554
PBFE,20,80K,575040,9.563,2,2.41806964341734,23.124
PBFE,30,80K,1105400,10.043,2,2.69521059444389,27.068
PBFE,40,80K,1699148,10.252,2,2.54633242294186,26.105
PBFE,50,80K,2321708,10.802,2,2.56480281429365,27.705
PBFE,60,80K,2964096,10.62,2,2.41553672316384,25.653
PBFE,70,80K,3620800,10.692,2,2.64291058735503,28.258
PBFE,80,80K,4293172,10.25,2,2.76429268292683,28.334
PBFE,90,80K,4988384,10.354,2,2.88130191230442,29.833
PBFE,100,80K,5705784,10.063,2,3.05733876577561,30.766
PBFE,110,80K,6444160,10.621,2,2.95894925148291,31.427
PBFE,120,80K,7207104,10.719,2,3.11428304879186,33.382
PBFE,130,80K,7997580,10.97,2,3.19799453053783,35.082
PBFE,140,80K,8818552,11,2,3.11490909090909,34.264
PBFE,150,80K,9671534,10.78,2,3.22727272727273,34.79
PBFE,160,80K,10559318,10.574,2,3.80404766408171,40.224
PBFE,170,80K,11473632,11.21,2,3.36021409455843,37.668
PBFE,180,80K,12415368,11.439,2,3.11390855844042,35.62
PBFE,190,80K,13382132,11.526,2,3.35762623633524,38.7
PBFE,200,80K,14374940,11.383,2,3.50013177545463,39.842
PBFE,10,90K,215622,10.39,2,2.30269489894129,23.925
PBFE,20,90K,730700,9.707,2,2.58493870402802,25.092
PBFE,30,90K,1402216,10.603,2,2.61086484957088,27.683
PBFE,40,90K,2152634,10.699,2,2.4571455276194,26.289
PBFE,50,90K,2940824,10.78,2,2.55185528756957,27.509
PBFE,60,90K,3753400,11.106,2,2.55726634251756,28.401
PBFE,70,90K,4582498,10.546,2,2.70529110563247,28.53
PBFE,80,90K,5431776,10.785,2,2.83115438108484,30.534
PBFE,90,90K,6309780,11.049,2,2.69626210516789,29.791
PBFE,100,90K,7216172,10.639,2,2.96625622708901,31.558
PBFE,110,90K,8149214,10.956,2,2.85852500912742,31.318
PBFE,120,90K,9113660,10.879,2,2.92205165915985,31.789
PBFE,130,90K,10113310,11.128,2,3.03028396836808,33.721
PBFE,140,90K,11151166,11.757,2,3.07374330186272,36.138
PBFE,150,90K,12228934,11.478,2,3.12476041122147,35.866
PBFE,160,90K,13352786,11.307,2,3.19554258423985,36.132
PBFE,170,90K,14510342,11.736,2,3.38335037491479,39.707
PBFE,180,90K,15700274,11.767,2,3.71224611200816,43.682
PBFE,190,90K,16921822,11.541,2,3.39987869335413,39.238
PBFE,200,90K,18176050,11.742,2,3.41551694770908,40.105
PBFE,10,100K,265636,10.583,2,2.45658130964755,25.998
PBFE,20,100K,901054,10.439,2,2.49104320337197,26.004
PBFE,30,100K,1729642,10.353,2,2.72664928040182,28.229
PBFE,40,100K,2659236,10.427,2,2.91253476551261,30.369
PBFE,50,100K,3635922,10.224,2,3.05330594679186,31.217
PBFE,60,100K,4643146,10.786,2,2.95698127201928,31.894
PBFE,70,100K,5671762,11.196,2,2.80475169703466,31.402
