PFlock,50.0,80K,12,90.912,2272705.0,0.686,0.314,01:25:34.749
PFlock,5.0,90K,12,17.421,30995.0,0.833,0.167,01:25:52.213
PFlock,10.0,90K,12,22.721,166035.0,0.792,0.208,01:26:14.956
PFlock,15.0,90K,12,29.316,388400.0,0.769,0.231,01:26:44.297
PFlock,20.0,90K,12,34.945,669308.0,0.74,0.26,01:27:19.267
PFlock,25.0,90K,12,47.028,991292.0,0.724,0.276,01:28:06.321
PFlock,30.0,90K,12,53.396,1341637.0,0.713,0.287,01:28:59.743
PFlock,35.0,90K,12,64.335,1711642.0,0.705,0.295,01:30:04.104
PFlock,40.0,90K,12,82.541,2095387.0,0.699,0.301,01:31:26.671
PFlock,45.0,90K,12,94.333,2489055.0,0.698,0.302,01:33:01.029
PFlock,50.0,90K,12,119.342,2886884.0,0.687,0.313,01:35:00.396
PFlock,5.0,100K,12,19.1,39721.0,0.838,0.162,01:35:19.630
PFlock,10.0,100K,12,24.343,208645.0,0.792,0.208,01:35:43.997
PFlock,15.0,100K,12,28.882,485024.0,0.771,0.229,01:36:12.904
PFlock,20.0,100K,12,39.576,832661.0,0.743,0.257,01:36:52.505
PFlock,25.0,100K,12,51.723,1229793.0,0.724,0.276,01:37:44.255
PFlock,30.0,100K,12,65.077,1662884.0,0.712,0.288,01:38:49.358
PFlock,35.0,100K,12,84.142,2121751.0,0.702,0.298,01:40:13.526
PFlock,40.0,100K,12,115.082,2596718.0,0.697,0.303,01:42:08.633
PFlock,45.0,100K,12,122.695,3084283.0,0.699,0.301,01:44:11.354
PFlock,50.0,100K,12,148.31,3577158.0,0.69,0.31,01:46:39.716
