91,-326744.897627,4472178.56488,-326440.474103,4472510.04255
92,-326752.428786,4472518.57173,-326440.263502,4472963.17668
93,-326747.660398,4472965.00669,-326438.903053,4473621.83282
94,-326756.47094,4473623.44569,-326437.739365,4473759.72439
95,-326755.604529,4473760.3421,-326449.155334,4474678.95504
96,-326752.3692,4474683.68558,-326485.380826,4474873.83768
97,-326752.902941,4474877.94902,-326451.024865,4484602.31049
98,-326395.814795,4442531.8923,-325669.559103,4465209.36537
99,-326414.661302,4465279.86644,-325650.636171,4467989.02881
100,-326423.804482,4467990.12011,-325655.588981,4470845.26419
101,-326434.743013,4470845.37788,-325682.668667,4471662.54282
102,-326436.484056,4471662.73753,-325666.665248,4471782.74356
103,-326435.642211,4471785.18386,-325692.088898,4471876.96562
104,-326434.093188,4471881.06041,-325709.375051,4472128.81643
105,-326430.210306,4472147.58308,-325666.250055,4472916.93631
106,-326432.940196,4472917.23283,-325660.256482,4473626.16566
107,-326436.584429,4473642.9295,-325672.181558,4474493.08585
108,-326388.812903,4474499.33303,-325663.995791,4479932.94894
109,-326412.11159,4479961.23325,-325647.135759,4482811.60996
110,-326110.86084,4482825.20641,-325677.590674,4483211.85075
111,-326414.546687,4483213.96642,-325690.726149,4500107.20514
112,-325616.650502,4436950.28762,-324525.292836,4461567.13354
113,-325645.590282,4461710.73312,-324531.922949,4466667.12379
114,-325628.720708,4466676.5114,-324525.649555,4468299.77664
115,-325572.979434,4468353.83114,-324528.29631,4470710.64098
116,-325644.13861,4470715.18232,-324614.320535,4471254.33178
117,-325642.056374,4471274.12379,-324547.527944,4472269.81721
118,-325637.355012,4472273.82059,-324666.096755,4472774.85218
119,-325334.730768,4472774.90363,-324546.331738,4472862.99637
120,-325577.935137,4472864.51128,-324634.552101,4472915.21625
121,-325646.751486,4472915.77889,-324597.755718,4473631.17431
122,-325639.72498,4473640.6027,-324546.177276,4475107.43838
123,-325482.083155,4475108.76512,-324563.990555,4476287.12515
124,-325621.283403,4476294.2885,-324544.410863,4477807.85633
125,-325643.878172,4477822.54494,-324556.929837,4490946.50659
126,-324467.731555,4436268.47899,-322488.373647,4459691.87811
127,-324520.71815,4459695.6992,-322457.72867,4462875.20345
128,-324410.837089,4462885.67165,-322432.513052,4463771.66335
129,-324455.388029,4463790.29242,-322604.361929,4465864.42538
130,-324447.987666,4466087.58401,-322420.538129,4468380.78782
131,-324362.194797,4468400.26457,-323154.943289,4469661.62335
132,-324523.04389,4469709.55111,-322537.002251,4470570.79745
133,-324503.458616,4470580.12051,-322462.966388,4471463.90245
134,-324497.493155,4471467.43403,-322588.359183,4472176.43799
135,-324486.513451,4472189.89658,-322458.715117,4472801.60862
136,-324521.482617,4472802.61332,-322988.103052,4473303.3219
137,-324488.272323,4473317.34706,-322556.928947,4474578.85718
138,-324505.179682,4474663.17846,-322446.313653,4476846.57057
139,-324499.998593,4476851.28217,-322445.918647,4510453.24793
140,-322417.04377,4432913.09155,-319957.301405,4461292.07236
141,-322420.032523,4461399.38674,-319833.831417,4463802.94178
142,-322407.638325,4463845.49971,-320113.458827,4467343.13794
143,-322226.917627,4467366.38341,-319881.077286,4468542.80207
144,-322154.679296,4468580.45085,-319873.065708,4470096.37443
145,-320974.803427,4470171.25354,-319840.763854,4470370.83453
146,-322204.293155,4470371.96888,-319832.19764,4470464.2891
147,-322382.449934,4470464.62632,-320693.754099,4470970.06396
148,-322336.401359,4470971.75937,-319833.421534,4472572.57635
149,-322400.106559,4472573.50752,-320418.471207,4472780.59899
150,-322237.964256,4472785.29439,-319894.113132,4473689.71796
151,-322340.948787,4473703.2966,-319920.800006,4474570.30846
152,-322342.402282,4474622.01911,-319962.609347,4476569.83113
153,-322354.813506,4476572.56246,-319832.404754,4519077.75801
154,-319825.645045,4431986.45382,-319016.886638,4466351.12574
155,-319822.038706,4466599.40759,-319068.383077,4468627.84245
156,-319623.418571,4468632.76772,-319018.587096,4469543.5649
157,-319763.858739,4469578.09782,-319047.9494,4470292.31463
158,-319830.971821,4470299.64159,-319038.813527,4470413.57091
159,-319831.888194,4470413.62043,-319037.368624,4470803.9095
160,-319781.922709,4470805.7212,-319131.878884,4471624.05571
161,-319697.665565,4471630.46285,-319073.093503,4472416.82355
162,-319829.036912,4472424.99046,-319040.335368,4472627.96283
163,-319656.601833,4472628.92787,-319014.983383,4473516.78178
164,-319767.181161,4473517.91903,-319034.751273,4477452.89603
165,-319829.224517,4477574.05124,-319118.812409,4479827.68986
166,-319807.893552,4479829.61838,-319015.006744,4480458.6339
167,-319635.434743,4480460.10577,-319028.979542,4518781.57412
168,-318992.07278,4419631.4073,-316587.0272,4460464.08942
169,-318763.940887,4460465.47644,-316699.185783,4463101.57936
170,-318793.069908,4463106.251,-316502.686574,4464471.00866
171,-318999.211148,4464597.14418,-316507.599146,4466402.90463
172,-318994.049948,4466436.1901,-316497.457562,4467555.29337
173,-318789.50759,4467584.64753,-316499.453261,4469147.7044
174,-319002.502818,4469148.72281,-317185.791518,4470381.21224
175,-319014.079644,4470383.62652,-316896.294499,4470935.54551
176,-318641.472524,4470946.52536,-316501.240475,4472058.88096
177,-319007.446087,4472072.40929,-316497.208123,4473004.48817
178,-319014.633335,4473023.20171,-316513.719091,4475691.76516
179,-319008.711118,4475758.04183,-316532.12282,4477281.71634
180,-319012.222734,4477282.52699,-317408.364828,4481986.35491
181,-319012.222304,4481994.42333,-316744.416938,4527788.37716
182,-316225.120122,4402343.63755,-313216.611673,4458450.61298
183,-316475.804956,4458452.36756,-313233.004333,4463017.12722
184,-316356.010713,4463033.02706,-314259.031561,4464044.8905
185,-316379.918306,4464048.6073,-312997.674247,4465215.10438
186,-315320.025215,4465224.24426,-314125.38482,4465860.95975
187,-316497.006625,4465865.90063,-313935.136447,4467495.75495
188,-316445.010134,4467528.25633,-313005.484219,4468701.84596
189,-316488.188164,4468829.29256,-313218.45911,4470115.78157
190,-316495.793454,4470150.00169,-312995.495198,4471429.94675
191,-316423.814415,4471440.04891,-313047.079752,4471768.23946
192,-316447.001566,4471782.41974,-313354.60852,4472095.04682
193,-316475.25689,4472109.05424,-313083.681627,4473458.25895
194,-316430.316813,4473468.45921,-313230.626214,4475568.67722
195,-316481.709817,4475653.08167,-313115.568395,4513452.88754
196,-311930.789311,4373531.84103,-243488.792159,4442770.46285
197,-312815.129831,4443120.06363,-256717.341256,4458126.37412
198,-312844.749161,4458168.29479,-294652.395645,4462321.80834
199,-312844.933296,4462332.27067,-287543.31195,4463310.5389
200,-312715.539711,4463394.27796,-283324.795664,4464827.90924
201,-312987.854908,4464838.66787,-251445.935554,4471512.64451
202,-312959.541176,4471591.54994,-286725.584382,4475104.30856
203,-310034.414567,4475116.69804,-260363.432057,4477866.05788
204,-312306.691505,4477867.24535,-250924.675001,4482896.35931
205,-312900.601186,4482953.92937,-243612.037082,4488919.65003
206,-312668.51979,4489062.23268,-245543.820417,4501340.20559
207,-307276.903991,4501425.47591,-258597.107655,4511358.33074
208,-312601.34009,4511426.08474,-247882.3682,4525683.08623
209,-297054.086472,4526084.71446,-253018.504804,4552370.09485
